Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,70501,12,7,1196,3669,917,0,99.6666666667,260.72044706,1397,0,524.1428571429,648.7011198211,69006.1133884626,269.4997234082,3916.7222222222,6331.1462841449,16637,1,70501,6409.1818181818,8517.7316794811,19926,1,38798,6466.3333333333,7545.9969166881,15970,49,0,0,0,0,264,152,170.2103516262,99.289371782,0,1397,243.25,466.3111537431,217446.092105263,0,0,0,1,0,0,0,0,0,256.0526315789,99.6666666667,524.1428571429,264,0,0,0,0,0,0,12,1196,7,3669,65535,32,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97931,5,3,927,267,927,0,185.4,414.567003,267,0,89.0,154.1525219,12192.25781,81.69016961,13990.14286,16321.53115,36688,84,97931,24482.75,24261.79051,52511,376,52032,26016.0,15743.02538,37148,14884,0,0,0,0,172,104,51.05635601,30.6338136,0,927,132.6666667,310.687544,96526.75,0,0,0,1,0,0,0,0,0,149.25,185.4,89.0,172,0,0,0,0,0,0,5,927,3,267,65535,353,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31717,2,2,88,214,44,44,44.0,0.0,107,107,107.0,0.0,9521.7076016017,126.1153324715,10572.3333333333,18267.6638444365,31666,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,64,40,63.0576662358,63.0576662358,44,107,69.2,34.5065211228,1190.7,0,0,0,0,0,0,0,0,1,86.5,44.0,107.0,64,0,0,0,0,0,0,2,88,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30615,2,2,60,174,30,30,30.0,0.0,87,87,87.0,0.0,7643.312102,130.6549077,10205.0,17630.56017,30563,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,65.32745386,65.32745386,30,87,52.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,66.0,30.0,87.0,40,0,0,0,0,0,0,2,60,2,174,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98439884,8,6,338,11595,326,0,42.25,114.6843494,7240,0,1932.5,2695.639126,121.2211912,0.142218778,7572298.769,27300000.0,98400000,1,98400000,14100000.0,37200000.0,98400000,1,35584,7116.8,10656.32266,24222,91,0,0,0,0,240,200,0.081267873,0.060950905,0,7240,795.5333333,1877.554217,3525209.838,0,0,0,0,1,0,0,0,0,852.3571429,42.25,1932.5,240,0,0,0,0,0,0,8,338,6,11595,251,235,3,20,6995.0,0.0,6995,6995,98400000.0,0.0,98400000,98400000,DoS Hulk
38339,11047000,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.258803295,0.543133883,2209400.0,4915093.31,11000000,3,0,0.0,0.0,0,0,11000000,2761184.5,5493731.164,11000000,3,0,0,0,0,20,100,0.090522314,0.452611569,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,45271.0,0.0,45271,45271,11000000.0,0.0,11000000,11000000,BENIGN
53,30881,2,2,66,374,33,33,33.0,0.0,187,187,187.0,0.0,14248.2432563712,129.5294841488,10293.6666666667,17823.9575104221,30875,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,64.7647420744,64.7647420744,33,187,94.6,84.3492738558,7114.8,0,0,0,0,0,0,0,0,1,118.25,33.0,187.0,64,0,0,0,0,0,0,2,66,2,374,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40956,186,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10752.68817,186.0,0.0,186,186,186,186.0,0.0,186,186,0,0.0,0.0,0,0,0,0,0,0,64,0,10752.68817,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6868566,13,12,861,3573,547,0,66.23076923,156.3661056,1432,0,297.75,477.8596456,645.5495951,3.639769932,286190.25,1224353.404,6002000,3,6868566,572380.5,1719589.284,6003127,206,6816821,619711.0,1799799.977,6010841,3,0,0,0,0,280,252,1.892680364,1.747089567,0,1432,170.5384615,356.0882172,126798.8185,0,0,0,1,0,0,0,0,0,177.36,66.23076923,297.75,280,0,0,0,0,0,0,13,861,12,3573,29200,66,3,20,865439.0,0.0,865439,865439,6002000.0,0.0,6002000,6002000,BENIGN
80,5064745,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.789773226,1688248.333,2923516.157,5064034,95,5064745,2532372.5,3580310.029,5064034,711,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59232992,0.197443307,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
6820,999101,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12.01079771,2.001799618,999101.0,0.0,999101,999101,999101,999101.0,0.0,999101,999101,0,0.0,0.0,0,0,0,0,0,0,40,0,2.001799618,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,8092,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65613977,18,17,1432,9076,628,0,79.55555556,180.1937592,2700,0,533.8823529,835.4442592,160.1488049,0.533422932,1929822.853,3860115.776,10000000,33,65600000,3859645.706,4882029.384,10200000,60,65500000,4091398.188,4956793.081,10200000,177,0,0,0,0,584,552,0.274331794,0.259091138,0,2700,291.8888889,623.6237775,388906.6159,0,0,0,1,0,0,0,0,0,300.2285714,79.55555556,533.8823529,584,0,0,0,0,0,0,18,1432,17,9076,29200,255,4,32,227543.3333,189448.3288,614253,149978,10000000.0,12133.00261,10000000,9997333,BENIGN
443,118029723,18,14,1763,1792,517,0,97.94444444,144.0193909,1206,0,128.0,313.777236,30.11953184,0.271118149,3807410.419,14600000.0,58800000,4,118000000,6942924.882,19400000.0,58800000,45,118000000,9066028.692,22000000.0,58900000,4,0,0,0,0,372,292,0.152503959,0.11861419,0,1206,107.7272727,227.1851218,51613.07955,0,0,0,1,0,0,0,0,0,111.09375,97.94444444,128.0,372,0,0,0,0,0,0,18,1763,14,1792,8192,68,17,20,443054.0,383920.7984,714527,171581,58500000.0,398828.0236,58800000,58200000,BENIGN
48904,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,114,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,263,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,608365.019,15209.12548,87.66666667,145.7818004,256,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,7604.562738,7604.562738,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,16,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,16,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0,0,0,40,0,125000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,16425,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,66386,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,5121.561775,105.4439189,11064.33333,25858.55062,63842,70,66386,22128.66667,37427.43387,65343,70,64493,32246.5,44682.78461,63842,651,0,0,0,0,92,72,60.25366794,45.19025096,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,98890719,8,6,395,11595,383,0,49.375,134.8321046,4344,0,1932.5,1754.831473,121.2449472,0.141570414,7606978.385,27400000.0,98900000,2,98900000,14100000.0,37400000.0,98900000,2,17459,3491.8,4749.475887,9959,47,0,0,0,0,240,200,0.080897379,0.060673034,0,4344,799.3333333,1423.458046,2026232.81,0,0,0,0,1,0,0,0,0,856.4285714,49.375,1932.5,240,0,0,0,0,0,0,8,395,6,11595,251,235,3,20,1980.0,0.0,1980,1980,98900000.0,0.0,98900000,98900000,DoS Hulk
80,115173963,16,14,517,752,433,0,32.3125,106.8604815,746,0,53.71428571,199.2599495,11.01811527,0.260475538,3971515.966,4855738.166,10000000,32,115000000,7678264.2,4148340.737,10000000,29420,110000000,8497698.0,3752164.291,10000000,20731,0,0,0,0,332,424,0.138920287,0.121555251,0,746,40.93548387,151.9427382,23086.5957,0,0,0,1,0,0,0,0,0,42.3,32.3125,53.71428571,332,0,0,0,0,0,0,16,517,14,752,8192,343,15,20,62200.09091,85382.84309,319639,36335,9980548.182,61717.97426,10000000,9795500,BENIGN
22,11917264,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,398.833155,4.447329521,229178.1538,621660.9207,2360133,3,9771974,488598.7,870156.5283,2421497,415,11900000,384423.2258,771631.8229,2360133,3,0,0,0,0,680,1032,1.762149433,2.685180088,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
8080,997658,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04225496,6.014084987,199531.6,272714.37,500657,359,997299,498649.5,3365.121172,501029,496270,997270,498635.0,3367.242492,501016,496254,0,0,0,0,92,60,3.007042494,3.007042494,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,298,2,2,78,356,39,39,39.0,0.0,178,178,178.0,0.0,1456375.839,13422.81879,99.33333333,169.4530417,295,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,6711.409396,6711.409396,39,178,94.6,76.13343549,5796.3,0,0,0,0,0,0,0,0,1,118.25,39.0,178.0,64,0,0,0,0,0,0,2,78,2,356,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20031,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53053,58,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,206896.551724138,34482.7586206897,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17241.3793103448,17241.3793103448,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,4787,64325,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63150671,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110846011,10500000.0,11900000.0,32100000,999255,63200000,10500000.0,11900000.0,32100000,999255,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110846011,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7007210.0,0.0,7007210,7007210,18700000.0,12300000.0,32100000,8015948,DoS Slowhttptest
80,987,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5065.85613,246.75,490.1696135,982,0,987,246.75,490.1696135,982,0,0,0.0,0.0,0,0,0,0,0,0,160,0,5065.85613,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,48925752,3,3,137,457,48,44,45.66666667,2.081665999,233,95,152.3333333,71.89807601,12.14084558,0.122634804,9785150.4,21100000.0,47600000,24315,48900000,24500000.0,33100000.0,47800000,1068489,48900000,24400000.0,32800000.0,47600000,1255799,0,0,0,0,84,96,0.061317402,0.061317402,44,233,91.71428571,70.28919852,4940.571429,0,0,0,0,0,0,0,0,1,107.0,45.66666667,152.3333333,84,0,0,0,0,0,0,3,137,3,457,-1,-1,2,20,1302273.0,0.0,1302273,1302273,47600000.0,0.0,47600000,47600000,BENIGN
80,98936043,8,7,624,11595,300,0,78.0,137.0463946,4344,0,1656.428571,1760.597234,123.5040298,0.151613098,7066860.214,26300000.0,98600000,4,98800000,14100000.0,37200000.0,98600000,4,98900000,16500000.0,40200000.0,98600000,17,0,0,0,0,216,232,0.080860319,0.070752779,0,4344,764.0625,1381.883279,1909601.396,1,0,0,0,0,0,0,0,0,815.0,78.0,1656.428571,216,0,0,0,0,0,0,8,624,7,11595,0,235,5,20,13008.0,0.0,13008,13008,98600000.0,0.0,98600000,98600000,DoS Hulk
53,31065,1,1,53,85,53,53,53.0,0.0,85,85,85.0,0.0,4442.2984065669,64.3811363271,31065.0,0.0,31065,31065,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.1905681635,32.1905681635,53,85,63.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,95.5,53.0,85.0,20,0,0,0,0,0,0,1,53,1,85,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53358,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,192,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,1281250.0,20833.33333,64.0,108.2543302,189,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,10416.66667,10416.66667,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,64,0,0,0,0,0,0,2,84,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30186,1,1,41,57,41,41,41.0,0.0,57,57,57.0,0.0,3246.53813,66.25588021,30186.0,0.0,30186,30186,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.1279401,33.1279401,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,20,0,0,0,0,0,0,1,41,1,57,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,99891716,15,15,5065,90,1460,6,337.6666667,457.9431759,6,6,6.0,0.0,51.60588091,0.300325204,3444541.931,18300000.0,98800000,3,99900000,7135098.643,26400000.0,98800000,4,99900000,7135085.857,26400000.0,98800000,3,1,0,0,0,300,300,0.150162602,0.150162602,6,1460,168.2258065,354.64026,125769.714,0,1,0,0,1,0,0,0,1,173.8333333,337.6666667,6.0,300,0,0,0,0,0,0,15,5065,15,90,255,1452,14,20,569902.0,0.0,569902,569902,98800000.0,0.0,98800000,98800000,Infiltration
443,87623,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,136.9503441,34.23758602,43811.5,61954.57485,87620,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,32,22.82505735,11.41252867,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,939,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,25557258,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.078255656,25600000.0,0.0,25600000,25600000,25600000,25600000.0,0.0,25600000,25600000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.078255656,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,25600000.0,0.0,25600000,25600000,DoS GoldenEye
80,60084219,5,3,300,256,282,0,60.0,124.1289652,250,0,85.33333333,142.6370686,9.253677742,0.133146442,8583459.857,22700000.0,60000000,91,60100000,15000000.0,30000000.0,60000000,202,44705,22352.5,30533.57792,43943,762,0,0,0,0,112,72,0.083216526,0.049929916,0,282,61.77777778,116.0923962,13477.44444,0,0,0,1,0,0,0,0,0,69.5,60.0,85.33333333,112,0,0,0,0,0,0,5,300,3,256,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
26214,56,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,61762,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,6541.23895,64.76474207,20587.33333,35653.97723,61757,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,32.38237104,32.38237104,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,411089,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,228.6609469,4.86512653,411089.0,0.0,411089,411089,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2.432563265,2.432563265,39,55,44.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,20,0,0,0,0,0,0,1,39,1,55,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51720,41,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,292682.9268,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,24390.2439,24390.2439,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,102646624,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81328563,0.165616747,6415414.0,13200000.0,51300000,3,103000000,7895885.615,14300000.0,51300000,3,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.136390263,0.029226485,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204147.0,4530520.828,6407709,585,19200000.0,18800000.0,51300000,5958652,DoS slowloris
53,117134477,2,2,120,189,64,56,60.0,5.656854249,117,72,94.5,31.81980515,2.637993594,0.034148784,39000000.0,67600000.0,117000000,481,117000000,117000000.0,0.0,117000000,117000000,117000000,117000000.0,0.0,117000000,117000000,0,0,0,0,40,40,0.017074392,0.017074392,56,117,73.0,25.47547841,649.0,0,0,0,0,0,0,0,0,1,91.25,60.0,94.5,40,0,0,0,0,0,0,2,120,2,189,-1,-1,1,20,30616.0,0.0,30616,30616,117000000.0,0.0,117000000,117000000,BENIGN
80,5478639,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7301083353,1826213.0,3142985.92655758,5455396,63,5478639,2739319.5,3841112.22274285,5455396,23243,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5475812515,0.1825270838,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,913,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1800,2,2,74,352,37,37,37.0,0.0,176,176,176.0,0.0,236666.6667,2222.222222,600.0,955.2261512,1703,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,1111.111111,1111.111111,37,176,92.6,76.13343549,5796.3,0,0,0,0,0,0,0,0,1,115.75,37.0,176.0,64,0,0,0,0,0,0,2,74,2,352,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,62487218,947,1026,40594,1596518,204,0,42.86589229,43.12242232,4380,0,1556.060429,827.1514329,26199.15004,31.57445736,31687.23022,1318652.266,58600000,0,62500000,66054.14165,1903828.651,58600000,0,62300000,60754.59707,1829724.878,58600000,1,0,0,0,0,18952,20532,15.1550994,16.41935796,0,4380,829.337386,963.4326573,928202.4852,0,0,0,1,0,0,0,0,1,829.7577293,42.86589229,1556.060429,18952,0,0,0,0,0,0,947,40594,1026,1596518,8192,1147,946,20,3719118.0,0.0,3719118,3719118,58600000.0,0.0,58600000,58600000,BENIGN
443,118335255,249,308,955,578527,338,0,3.835341365,28.24905429,4380,0,1878.334416,864.0425903,4896.951462,4.706965815,212833.1924,3507315.706,58900000,0,118000000,477158.2863,5245372.431,58900000,0,118000000,385028.6515,4725373.216,59000000,1,0,0,0,0,5844,6172,2.104191181,2.602774634,0,4380,1038.498208,1132.413409,1282360.128,0,0,0,1,0,0,0,0,1,1040.362657,3.835341365,1878.334416,5844,0,0,0,0,0,0,249,955,308,578527,8192,292,7,20,569320.5,617094.2093,1005672,132969,58500000.0,477840.1353,58900000,58200000,BENIGN
53,60956,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,5512.1727147451,65.621103747,20318.6666666667,35150.5343392292,60907,3,3,3.0,0.0,3,3,46,46.0,0.0,46,46,0,0,0,0,64,64,32.8105518735,32.8105518735,37,131,74.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,64,0,0,0,0,0,0,2,74,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,281794,5,4,214,145,196,0,42.8,85.68080298,129,0,36.25,61.96975069,1273.980283,31.93822438,35224.25,98833.95739,279825,4,281794,70448.5,140016.6423,280473,35,280443,93481.0,161378.9261,279825,4,0,0,0,0,112,92,17.74345799,14.19476639,0,196,35.9,68.6479748,4712.544444,0,0,0,1,0,0,0,0,0,39.88888889,42.8,36.25,112,0,0,0,0,0,0,5,214,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,32105,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,3114.779629,62.29559259,32105.0,0.0,32105,32105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.14779629,31.14779629,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,32,0,0,0,0,0,0,1,42,1,58,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24115,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,5805.515239,82.93593199,24115.0,0.0,24115,24115,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.467966,41.467966,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,20,0,0,0,0,0,0,1,56,1,84,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50754,49,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,367346.9388,61224.4898,24.5,30.40559159,46,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,20,40816.32653,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,248,32850,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,260607,6,6,356,3782,212,0,59.3333333333,89.2248097037,1460,0,630.3333333333,677.217148828,15878.3148572371,46.0463456469,23691.5454545455,39252.0890103027,85024,49,260607,52121.4,46704.9209323814,88511,104,175580,35116.0,46372.4884171639,86983,49,0,0,0,0,132,132,23.0231728234,23.0231728234,0,1460,318.3076923077,533.9168762731,285067.230769231,0,0,0,1,0,0,0,0,1,344.8333333333,59.3333333333,630.3333333333,132,0,0,0,0,0,0,6,356,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24129,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,8123.005512,165.7756227,8043.0,13924.82248,24122,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,82.88781135,82.88781135,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
